Timestamp,cof_level,milk_level,con_level,predicted_attack,actual_attack
2024-08-14 00:51:28,60,41.1,92.5,False,False
2024-08-14 00:51:28,24.1,9.9,68.4,False,True
2024-08-14 00:51:28,14.1,90,68.4,False,False
2024-08-14 00:51:28,7.6,85.1,61.1,True,True
2024-08-14 00:51:28,90,85.1,51.1,False,False
2024-08-14 00:51:28,80,75.1,51.1,False,False
2024-08-14 00:51:28,44.8,25.5,7.9,True,True
2024-08-14 00:51:28,34.8,25.5,100,False,False
2024-08-14 00:51:28,24.8,25.5,100,False,False
2024-08-14 00:51:28,9.4,19.9,83.4,True,True
2024-08-14 00:51:28,77.8,7.2,69.7,True,True
2024-08-14 00:51:28,9.7,32.1,7.2,True,True
2024-08-14 00:51:28,90,22.1,100,False,False
2024-08-14 00:51:28,80,12.1,100,False,False
2024-08-14 00:51:28,70,2.1,100,True,False
2024-08-14 00:51:28,6.3,30.2,24.7,True,True
2024-08-14 00:51:28,90,30.2,14.7,False,False
2024-08-14 00:51:28,80,20.2,14.7,False,False
2024-08-14 00:51:28,70,10.2,14.7,False,False
2024-08-14 00:51:28,60,10.2,4.7,True,False
2024-08-14 00:51:29,50,0.2,100,True,False
2024-08-14 00:51:29,40,100,100,False,False
2024-08-14 00:51:29,4.3,68.6,67.8,True,True
2024-08-14 00:51:29,47.9,9.5,28.3,False,True
2024-08-14 00:51:29,32.6,86.0,6.6,True,True
2024-08-14 00:51:29,22.6,76.0,100,False,False
2024-08-14 00:51:29,12.6,66.0,100,False,False
2024-08-14 00:51:29,2.6,66.0,90,True,False
2024-08-14 00:51:29,90,56.0,90,False,False
2024-08-14 00:51:29,80,56.0,80,False,False
2024-08-14 00:51:29,70,46.0,80,False,False
2024-08-14 00:51:29,33.9,4.5,39.4,True,True
2024-08-14 00:51:29,8.7,82.4,20.4,True,True
2024-08-14 00:51:29,90,82.4,20.4,False,False
2024-08-14 00:51:29,81.5,69.0,6.1,True,True
2024-08-14 00:51:29,71.5,69.0,100,False,False
2024-08-14 00:51:29,61.5,69.0,100,False,False
2024-08-14 00:51:29,51.5,69.0,100,False,False
2024-08-14 00:51:29,5.8,5.1,31.8,True,True
2024-08-14 00:51:29,90,100,31.8,False,False
2024-08-14 00:51:29,80,90,31.8,False,False
2024-08-14 00:51:29,70,90,21.8,False,False
2024-08-14 00:51:30,60,90,11.8,False,False
2024-08-14 00:51:30,58.8,85.1,3.6,True,True
2024-08-14 00:51:30,48.8,85.1,100,False,False
2024-08-14 00:51:30,38.8,85.1,100,False,False
2024-08-14 00:51:30,28.8,85.1,90,False,False
2024-08-14 00:51:30,7.8,68.1,73.5,True,True
2024-08-14 00:51:30,90,68.1,63.5,False,False
2024-08-14 00:51:30,80,58.1,63.5,False,False
2024-08-14 00:51:30,70,48.1,63.5,False,False
2024-08-14 00:51:30,14.5,2.7,18.4,True,True
2024-08-14 00:51:30,4.5,100,18.4,True,False
2024-08-14 00:51:30,90.1,86.1,6.1,True,True
2024-08-14 00:51:30,80.1,86.1,90,False,False
2024-08-14 00:51:30,70.1,76.1,90,False,False
2024-08-14 00:51:30,31.9,5.4,44.3,True,True
2024-08-14 00:51:30,2.8,86.8,20.3,True,True
2024-08-14 00:51:30,90,86.8,10.3,False,False
2024-08-14 00:51:30,80,86.8,0.3,True,False
2024-08-14 00:51:30,70,76.8,100,False,False
2024-08-14 00:51:30,2.5,12.9,16.0,True,True
2024-08-14 00:51:30,90,12.9,6.0,True,False
2024-08-14 00:51:30,85.7,6.4,95.7,True,True
2024-08-14 00:51:31,75.7,100,85.7,False,False
2024-08-14 00:51:31,65.7,100,85.7,False,False
2024-08-14 00:51:31,55.7,100,75.7,False,False
2024-08-14 00:51:31,45.7,100,75.7,False,False
2024-08-14 00:51:31,8.2,75.3,49.7,True,True
2024-08-14 00:51:31,66.5,39.6,7.2,True,True
2024-08-14 00:51:31,56.5,39.6,90,False,False
2024-08-14 00:51:31,46.5,39.6,90,False,False
2024-08-14 00:51:31,36.5,39.6,90,False,False
2024-08-14 00:51:31,26.5,39.6,90,False,False
2024-08-14 00:51:31,7.9,19.3,74.3,True,True
2024-08-14 00:51:31,87.0,7.4,58.1,True,True
2024-08-14 00:51:31,45.0,52.8,9.2,False,True
2024-08-14 00:51:31,8.0,3.7,49.1,True,True
2024-08-14 00:51:31,90,100,39.1,False,False
2024-08-14 00:51:31,80,100,29.1,False,False
2024-08-14 00:51:31,37.2,55.2,5.0,True,True
2024-08-14 00:51:31,8.4,22.2,64.8,True,True
2024-08-14 00:51:31,90,22.2,54.8,False,False
2024-08-14 00:51:31,80.8,9.0,42.6,False,True
2024-08-14 00:51:31,70.8,100,32.6,False,False
2024-08-14 00:51:31,60.8,90,32.6,False,False
2024-08-14 00:51:31,50.8,90,32.6,False,False
2024-08-14 00:51:32,22.4,69.5,5.9,True,True
2024-08-14 00:51:32,12.4,59.5,100,False,False
2024-08-14 00:51:32,6.6,50.0,91.1,True,True
2024-08-14 00:51:32,90,50.0,91.1,False,False
2024-08-14 00:51:32,27.9,5.7,42.8,True,True
2024-08-14 00:51:32,17.9,100,32.8,False,False
2024-08-14 00:51:32,7.9,100,32.8,True,False
2024-08-14 00:51:32,90,100,22.8,False,False
2024-08-14 00:51:32,80,90,22.8,False,False
2024-08-14 00:51:32,70,80,22.8,False,False
2024-08-14 00:51:32,48.3,64.3,8.1,True,True
2024-08-14 00:51:32,9.4,28.2,46.7,True,True
2024-08-14 00:51:32,90,28.2,36.7,False,False
2024-08-14 00:51:32,80,18.2,36.7,False,False
2024-08-14 00:51:32,64.7,3.8,31.0,True,True
2024-08-14 00:51:32,54.7,100,21.0,False,False
2024-08-14 00:51:32,44.7,100,11.0,False,False
2024-08-14 00:51:32,34.7,100,11.0,False,False
2024-08-14 00:51:32,24.7,90,11.0,False,False
2024-08-14 00:51:32,14.7,90,11.0,False,False
2024-08-14 00:51:32,4.7,90,11.0,True,False
2024-08-14 00:51:32,97.3,86.6,9.9,False,True
2024-08-14 00:51:33,87.3,86.6,90,False,False
2024-08-14 00:51:33,77.3,86.6,80,False,False
2024-08-14 00:51:33,67.3,76.6,80,False,False
2024-08-14 00:51:33,7.1,14.7,27.6,True,True
2024-08-14 00:51:33,90,14.7,27.6,False,False
2024-08-14 00:51:33,80,14.7,17.6,False,False
2024-08-14 00:51:33,70,4.7,17.6,True,False
2024-08-14 00:51:33,60,90,17.6,False,False
2024-08-14 00:51:33,50,90,7.6,True,False
2024-08-14 00:51:33,7.3,59.5,57.0,True,True
2024-08-14 00:51:33,90,59.5,57.0,False,False
2024-08-14 00:51:33,44.3,7.4,15.3,True,True
2024-08-14 00:51:33,34.3,100,15.3,False,False
2024-08-14 00:51:33,19.6,89.9,7.9,True,True
2024-08-14 00:51:33,9.6,89.9,90,True,False
2024-08-14 00:51:33,90,79.9,90,False,False
2024-08-14 00:51:33,80,69.9,90,False,False
2024-08-14 00:51:33,70,69.9,90,False,False
2024-08-14 00:51:33,60,69.9,90,False,False
2024-08-14 00:51:33,50,69.9,90,False,False
2024-08-14 00:51:33,40,69.9,80,False,False
2024-08-14 00:51:33,30,69.9,80,False,False
2024-08-14 00:51:34,20,59.9,80,False,False
2024-08-14 00:51:34,10,49.9,80,True,False
2024-08-14 00:51:34,8.8,47.4,78.4,True,True
2024-08-14 00:51:34,73.3,8.4,40.3,True,True
2024-08-14 00:51:34,63.3,90,40.3,False,False
2024-08-14 00:51:34,53.3,90,30.3,False,False
2024-08-14 00:51:34,28.1,64.4,9.9,False,True
2024-08-14 00:51:34,18.1,64.4,90,False,False
2024-08-14 00:51:34,8.1,64.4,90,True,False
2024-08-14 00:51:34,33.5,9.2,21.4,False,True
2024-08-14 00:51:34,23.5,90,21.4,False,False
2024-08-14 00:51:34,13.5,90,11.4,False,False
2024-08-14 00:51:34,3.5,90,11.4,True,False
2024-08-14 00:51:34,90,90,11.4,False,False
2024-08-14 00:51:34,80,80,11.4,False,False
2024-08-14 00:51:34,77.3,75.7,3.3,True,True
2024-08-14 00:51:34,67.3,75.7,100,False,False
2024-08-14 00:51:34,57.3,75.7,100,False,False
2024-08-14 00:51:34,47.3,75.7,100,False,False
2024-08-14 00:51:34,37.3,65.7,100,False,False
2024-08-14 00:51:34,27.3,65.7,100,False,False
2024-08-14 00:51:34,5.0,29.7,71.9,True,True
2024-08-14 00:51:35,90,29.7,61.9,False,False
2024-08-14 00:51:35,72.6,8.3,50.1,True,True
2024-08-14 00:51:35,62.6,100,40.1,False,False
2024-08-14 00:51:35,52.6,90,40.1,False,False
2024-08-14 00:51:35,42.6,90,40.1,False,False
2024-08-14 00:51:35,32.6,80,40.1,False,False
2024-08-14 00:51:35,8.3,67.3,22.4,True,True
2024-08-14 00:51:35,84.9,50.4,9.4,False,True
2024-08-14 00:51:35,74.9,40.4,100,False,False
2024-08-14 00:51:35,64.9,40.4,100,False,False
2024-08-14 00:51:35,54.9,40.4,90,False,False
2024-08-14 00:51:35,13.2,5.7,48.4,True,True
2024-08-14 00:51:35,3.2,90,48.4,True,False
2024-08-14 00:51:35,73.5,50.3,9.8,False,True
2024-08-14 00:51:35,63.5,50.3,100,False,False
2024-08-14 00:51:35,53.5,50.3,100,False,False
2024-08-14 00:51:35,43.5,50.3,90,False,False
2024-08-14 00:51:35,33.5,40.3,90,False,False
2024-08-14 00:51:35,3.2,6.6,62.4,True,True
2024-08-14 00:51:35,90,90,62.4,False,False
2024-08-14 00:51:35,80,80,62.4,False,False
2024-08-14 00:51:35,70,80,62.4,False,False
2024-08-14 00:51:36,60,80,62.4,False,False
2024-08-14 00:51:36,50,80,52.4,False,False
2024-08-14 00:51:36,40,80,42.4,False,False
2024-08-14 00:51:36,30,80,42.4,False,False
2024-08-14 00:51:36,9.7,59.1,19.0,True,True
2024-08-14 00:51:36,90,59.1,9.0,False,False
2024-08-14 00:51:36,80,49.1,100,False,False
2024-08-14 00:51:36,70,49.1,100,False,False
2024-08-14 00:51:36,60,39.1,100,False,False
2024-08-14 00:51:36,20.8,5.5,61.0,True,True
2024-08-14 00:51:36,10.8,90,61.0,False,False
2024-08-14 00:51:36,4.5,87.7,58.8,True,True
2024-08-14 00:51:36,90,87.7,58.8,False,False
2024-08-14 00:51:36,29.7,21.5,8.1,True,True
2024-08-14 00:51:36,19.7,21.5,100,False,False
2024-08-14 00:51:36,9.7,11.5,100,True,False
2024-08-14 00:51:36,90,1.5,100,True,False
2024-08-14 00:51:36,80,90,100,False,False
2024-08-14 00:51:36,70,90,100,False,False
2024-08-14 00:51:36,60,90,100,False,False
2024-08-14 00:51:36,50,80,100,False,False
2024-08-14 00:51:36,40,70,100,False,False
2024-08-14 00:51:37,7.5,48.2,78.5,True,True
2024-08-14 00:51:37,53.1,6.9,43.8,True,True
2024-08-14 00:51:37,6.0,43.8,15.7,True,True
2024-08-14 00:51:37,90,43.8,15.7,False,False
2024-08-14 00:51:37,80,33.8,15.7,False,False
2024-08-14 00:51:37,70,33.8,15.7,False,False
2024-08-14 00:51:37,60,33.8,5.7,True,False
2024-08-14 00:51:37,22.2,3.6,50.5,True,True
2024-08-14 00:51:37,9.3,81.3,33.5,True,True
2024-08-14 00:51:37,90,81.3,23.5,False,False
2024-08-14 00:51:37,80,81.3,13.5,False,False
2024-08-14 00:51:37,70,81.3,13.5,False,False
2024-08-14 00:51:37,61.2,78.5,9.5,False,True
2024-08-14 00:51:37,51.2,68.5,100,False,False
2024-08-14 00:51:37,7.2,26.5,52.8,True,True
2024-08-14 00:51:37,90,16.5,52.8,False,False
2024-08-14 00:51:37,88.9,9.0,44.4,False,True
2024-08-14 00:51:37,50.9,66.2,5.1,True,True
2024-08-14 00:51:37,40.9,66.2,90,False,False
2024-08-14 00:51:37,7.5,12.7,40.9,True,True
2024-08-14 00:51:37,90,12.7,40.9,False,False
2024-08-14 00:51:37,84.4,9.8,33.4,False,True
2024-08-14 00:51:38,74.4,100,23.4,False,False
2024-08-14 00:51:38,64.4,100,13.4,False,False
2024-08-14 00:51:38,62.6,94.4,9.8,False,True
2024-08-14 00:51:38,52.6,94.4,90,False,False
2024-08-14 00:51:38,42.6,94.4,80,False,False
2024-08-14 00:51:38,3.6,69.4,51.7,True,True
2024-08-14 00:51:38,90,69.4,41.7,False,False
2024-08-14 00:51:38,57.3,36.9,6.6,True,True
2024-08-14 00:51:38,47.3,26.9,100,False,False
2024-08-14 00:51:38,37.3,16.9,100,False,False
2024-08-14 00:51:38,27.3,6.9,100,True,False
2024-08-14 00:51:38,17.3,100,100,False,False
2024-08-14 00:51:38,9.1,92.5,92.7,True,True
2024-08-14 00:51:38,13.8,3.2,11.1,True,True
2024-08-14 00:51:38,7.6,92.2,9.5,True,True
2024-08-14 00:51:38,90,82.2,100,False,False
2024-08-14 00:51:38,80,82.2,100,False,False
2024-08-14 00:51:38,9.8,12.3,28.8,True,True
2024-08-14 00:51:38,96.1,5.8,21.2,True,True
2024-08-14 00:51:38,74.9,79.5,9.0,False,True
2024-08-14 00:51:38,23.5,4.7,43.6,True,True
2024-08-14 00:51:38,13.5,100,43.6,False,False
2024-08-14 00:51:39,3.5,100,43.6,True,False
2024-08-14 00:51:39,90,90,43.6,False,False
2024-08-14 00:51:39,80,90,33.6,False,False
2024-08-14 00:51:39,70,90,23.6,False,False
2024-08-14 00:51:39,60,80,23.6,False,False
2024-08-14 00:51:39,50,70,23.6,False,False
2024-08-14 00:51:39,34.0,51.0,3.5,True,True
2024-08-14 00:51:39,24.0,41.0,100,False,False
2024-08-14 00:51:39,8.0,25.5,76.3,True,True
2024-08-14 00:51:39,90,25.5,66.3,False,False
2024-08-14 00:51:39,75.9,9.1,43.3,False,True
2024-08-14 00:51:39,65.9,100,43.3,False,False
2024-08-14 00:51:39,55.9,100,33.3,False,False
2024-08-14 00:51:39,18.7,75.6,5.7,True,True
2024-08-14 00:51:39,8.7,75.6,90,True,False
2024-08-14 00:51:39,47.3,5.7,30.4,True,True
2024-08-14 00:51:39,37.3,90,30.4,False,False
2024-08-14 00:51:39,27.3,80,30.4,False,False
2024-08-14 00:51:39,17.3,80,30.4,False,False
2024-08-14 00:51:39,9.1,78.0,24.5,True,True
2024-08-14 00:51:39,90,78.0,14.5,False,False
2024-08-14 00:51:39,80.2,70.1,8.9,False,True
2024-08-14 00:51:40,70.2,70.1,100,False,False
2024-08-14 00:51:40,9.9,15.1,45.7,True,True
2024-08-14 00:51:40,90,5.1,45.7,True,False
2024-08-14 00:51:40,80,90,45.7,False,False
2024-08-14 00:51:40,70,80,45.7,False,False
2024-08-14 00:51:40,60,80,45.7,False,False
2024-08-14 00:51:40,50,80,45.7,False,False
2024-08-14 00:51:40,27.5,48.4,9.9,False,True
2024-08-14 00:51:40,17.5,38.4,100,False,False
2024-08-14 00:51:40,2.5,26.8,84.0,True,True
2024-08-14 00:51:40,90,26.8,74.0,False,False
2024-08-14 00:51:40,80,16.8,74.0,False,False
2024-08-14 00:51:40,78.8,8.2,72.7,True,True
2024-08-14 00:51:40,68.8,90,72.7,False,False
2024-08-14 00:51:40,58.8,90,72.7,False,False
2024-08-14 00:51:40,48.8,80,72.7,False,False
2024-08-14 00:51:40,38.8,80,62.7,False,False
2024-08-14 00:51:40,28.8,80,52.7,False,False
2024-08-14 00:51:40,18.8,80,52.7,False,False
2024-08-14 00:51:40,9.2,67.2,45.9,True,True
2024-08-14 00:51:41,90,67.2,35.9,False,False
2024-08-14 00:51:41,70.5,41.5,4.9,True,True
2024-08-14 00:51:41,60.5,41.5,90,False,False
2024-08-14 00:51:41,50.5,41.5,90,False,False
2024-08-14 00:51:41,40.5,41.5,90,False,False
2024-08-14 00:51:41,7.7,9.3,56.7,True,True
2024-08-14 00:51:41,90,90,56.7,False,False
2024-08-14 00:51:41,80,80,56.7,False,False
2024-08-14 00:51:41,70,80,46.7,False,False
2024-08-14 00:51:41,60,70,46.7,False,False
2024-08-14 00:51:41,50,70,46.7,False,False
2024-08-14 00:51:41,40,70,46.7,False,False
2024-08-14 00:51:41,30,60,46.7,False,False
2024-08-14 00:51:41,20,60,46.7,False,False
2024-08-14 00:51:41,10,60,46.7,True,False
2024-08-14 00:51:41,9.0,54.7,45.6,True,True
2024-08-14 00:51:41,90,54.7,45.6,False,False
2024-08-14 00:51:41,51.3,12.2,5.1,True,True
2024-08-14 00:51:41,49.3,5.1,95.6,True,True
2024-08-14 00:51:41,39.3,100,95.6,False,False
2024-08-14 00:51:41,29.3,100,95.6,False,False
2024-08-14 00:51:41,19.3,100,85.6,False,False
2024-08-14 00:51:42,9.3,90,85.6,True,False
2024-08-14 00:51:42,90,80,85.6,False,False
2024-08-14 00:51:42,80,70,85.6,False,False
2024-08-14 00:51:42,70,70,85.6,False,False
2024-08-14 00:51:42,6.9,15.8,35.6,True,True
2024-08-14 00:51:42,90.6,6.3,30.7,True,True
2024-08-14 00:51:42,80.6,90,30.7,False,False
2024-08-14 00:51:42,70.6,90,20.7,False,False
2024-08-14 00:51:42,58.1,69.4,4.3,True,True
2024-08-14 00:51:42,8.7,16.6,53.6,True,True
2024-08-14 00:51:42,95.4,9.6,39.8,False,True
2024-08-14 00:51:42,85.4,100,39.8,False,False
2024-08-14 00:51:42,49.8,74.6,8.6,False,True
2024-08-14 00:51:42,39.8,74.6,90,False,False
2024-08-14 00:51:42,29.8,74.6,80,False,False
2024-08-14 00:51:42,19.8,64.6,80,False,False
2024-08-14 00:51:42,9.8,64.6,80,True,False
2024-08-14 00:51:42,90,54.6,80,False,False
2024-08-14 00:51:42,80,54.6,80,False,False
2024-08-14 00:51:42,21.8,8.3,38.1,True,True
2024-08-14 00:51:42,11.8,100,28.1,False,False
2024-08-14 00:51:43,1.8,90,28.1,True,False
2024-08-14 00:51:43,90,90,28.1,False,False
2024-08-14 00:51:43,80,90,28.1,False,False
2024-08-14 00:51:43,41.2,52.9,8.1,True,True
2024-08-14 00:51:43,31.2,52.9,100,False,False
2024-08-14 00:51:43,21.2,42.9,100,False,False
2024-08-14 00:51:43,10.0,23.2,91.3,True,True
2024-08-14 00:51:43,90,23.2,91.3,False,False
2024-08-14 00:51:43,80.7,7.2,77.1,True,True
2024-08-14 00:51:43,70.7,100,77.1,False,False
2024-08-14 00:51:43,7.3,41.7,16.2,True,True
2024-08-14 00:51:43,90,31.7,16.2,False,False
2024-08-14 00:51:43,80,21.7,16.2,False,False
2024-08-14 00:51:43,70,21.7,6.2,True,False
2024-08-14 00:51:43,60,11.7,100,False,False
2024-08-14 00:51:43,50,11.7,90,False,False
2024-08-14 00:51:43,40,1.7,90,True,False
2024-08-14 00:51:43,30,100,90,False,False
2024-08-14 00:51:43,9.9,66.4,54.0,True,True
2024-08-14 00:51:43,90,66.4,44.0,False,False
2024-08-14 00:51:43,80,56.4,44.0,False,False
2024-08-14 00:51:43,31.0,5.2,9.1,True,True
2024-08-14 00:51:44,21.0,100,100,False,False
2024-08-14 00:51:44,9.8,86.2,78.3,True,True
2024-08-14 00:51:44,90,76.2,78.3,False,False
2024-08-14 00:51:44,24.8,11.7,9.5,False,True
2024-08-14 00:51:44,20.1,5.9,95.3,True,True
2024-08-14 00:51:44,10.1,100,85.3,True,False
2024-08-14 00:51:44,8.6,93.2,81.8,True,True
2024-08-14 00:51:44,11.7,13.6,7.6,True,True
2024-08-14 00:51:44,1.7,13.6,100,True,False
2024-08-14 00:51:44,92.0,7.7,98.6,True,True
2024-08-14 00:51:44,82.0,90,98.6,False,False
2024-08-14 00:51:44,72.0,90,88.6,False,False
2024-08-14 00:51:44,8.7,18.7,15.9,True,True
2024-08-14 00:51:44,90,18.7,5.9,True,False
2024-08-14 00:51:44,80,8.7,100,True,False
2024-08-14 00:51:44,2.9,8.3,23.9,True,True
2024-08-14 00:51:44,90,100,23.9,False,False
2024-08-14 00:51:44,75.0,88.9,8.3,True,True
2024-08-14 00:51:44,65.0,88.9,100,False,False
2024-08-14 00:51:44,55.0,88.9,100,False,False
2024-08-14 00:51:44,45.0,78.9,100,False,False
2024-08-14 00:51:44,35.0,78.9,100,False,False
2024-08-14 00:51:44,25.0,68.9,100,False,False
2024-08-14 00:51:45,15.0,68.9,100,False,False
2024-08-14 00:51:45,5.0,68.9,100,True,False
2024-08-14 00:51:45,31.8,9.0,33.3,False,True
2024-08-14 00:51:45,21.8,90,33.3,False,False
2024-08-14 00:51:45,11.8,90,23.3,False,False
2024-08-14 00:51:45,7.2,86.8,15.0,True,True
2024-08-14 00:51:45,90,76.8,15.0,False,False
2024-08-14 00:51:45,80,76.8,5.0,True,False
2024-08-14 00:51:45,11.3,9.5,37.5,False,True
2024-08-14 00:51:45,1.3,100,37.5,True,False
2024-08-14 00:51:45,90,90,37.5,False,False
2024-08-14 00:51:45,80,80,37.5,False,False
2024-08-14 00:51:45,70,80,27.5,False,False
2024-08-14 00:51:45,55.2,57.8,8.1,True,True
2024-08-14 00:51:45,45.2,57.8,100,False,False
2024-08-14 00:51:45,6.4,5.2,59.6,True,True
2024-08-14 00:51:45,90,100,49.6,False,False
2024-08-14 00:51:45,80,100,49.6,False,False
2024-08-14 00:51:45,46.1,62.0,8.7,False,True
2024-08-14 00:51:45,9.7,15.6,53.1,True,True
2024-08-14 00:51:45,90,15.6,43.1,False,False
2024-08-14 00:51:45,80,5.6,43.1,True,False
2024-08-14 00:51:46,70,100,33.1,False,False
2024-08-14 00:51:46,60,90,33.1,False,False
2024-08-14 00:51:46,38.7,69.5,3.8,True,True
2024-08-14 00:51:46,28.7,69.5,90,False,False
2024-08-14 00:51:46,8.6,54.5,65.8,True,True
2024-08-14 00:51:46,90,54.5,55.8,False,False
2024-08-14 00:51:46,80,54.5,45.8,False,False
2024-08-14 00:51:46,70,44.5,45.8,False,False
2024-08-14 00:51:46,60,34.5,45.8,False,False
2024-08-14 00:51:46,50,34.5,35.8,False,False
2024-08-14 00:51:46,33.3,8.2,16.9,True,True
2024-08-14 00:51:46,23.3,100,16.9,False,False
2024-08-14 00:51:46,13.3,90,16.9,False,False
2024-08-14 00:51:46,10.0,88.9,10.8,True,True
2024-08-14 00:51:46,90,78.9,10.8,False,False
2024-08-14 00:51:46,80,78.9,0.8,True,False
2024-08-14 00:51:46,70,78.9,90,False,False
2024-08-14 00:51:46,7.5,10.0,26.3,True,True
2024-08-14 00:51:46,90,10.0,16.3,False,False
2024-08-14 00:51:46,80,0.0,16.3,True,False
2024-08-14 00:51:46,70,100,6.3,True,False
2024-08-14 00:51:46,60,100,100,False,False
2024-08-14 00:51:47,50,100,90,False,False
2024-08-14 00:51:47,5.7,73.6,52.0,True,True
2024-08-14 00:51:47,42.9,25.4,8.8,False,True
2024-08-14 00:51:47,18.0,7.8,89.5,True,True
2024-08-14 00:51:47,8.0,100,79.5,True,False
2024-08-14 00:51:47,90,100,69.5,False,False
2024-08-14 00:51:47,80,100,59.5,False,False
2024-08-14 00:51:47,70,100,59.5,False,False
2024-08-14 00:51:47,60,100,49.5,False,False
2024-08-14 00:51:47,50,90,49.5,False,False
2024-08-14 00:51:47,40,90,39.5,False,False
2024-08-14 00:51:47,30,90,29.5,False,False
2024-08-14 00:51:47,20,90,19.5,False,False
2024-08-14 00:51:47,10,90,19.5,True,False
2024-08-14 00:51:47,0,90,9.5,True,False
2024-08-14 00:51:47,29.7,4.6,32.0,True,True
2024-08-14 00:51:47,19.7,90,32.0,False,False
2024-08-14 00:51:47,9.7,90,32.0,True,False
2024-08-14 00:51:47,90,90,22.0,False,False
2024-08-14 00:51:47,80,80,22.0,False,False
2024-08-14 00:51:47,60.2,58.1,2.7,True,True
2024-08-14 00:51:47,50.2,48.1,100,False,False
2024-08-14 00:51:48,7.0,11.0,72.4,True,True
2024-08-14 00:51:48,90,11.0,72.4,False,False
2024-08-14 00:51:48,84.8,5.1,69.6,True,True
2024-08-14 00:51:48,5.0,20.5,14.8,True,True
2024-08-14 00:51:48,90,20.5,4.8,True,False
2024-08-14 00:51:48,75.9,6.3,93.2,True,True
2024-08-14 00:51:48,65.9,100,83.2,False,False
2024-08-14 00:51:48,55.9,90,83.2,False,False
2024-08-14 00:51:48,5.0,36.4,26.6,True,True
2024-08-14 00:51:48,77.7,23.4,8.0,True,True
2024-08-14 00:51:48,67.7,23.4,90,False,False
2024-08-14 00:51:48,57.7,23.4,90,False,False
2024-08-14 00:51:48,39.0,7.7,74.8,True,True
2024-08-14 00:51:48,29.0,90,74.8,False,False
2024-08-14 00:51:48,19.0,90,64.8,False,False
2024-08-14 00:51:48,9.0,80,64.8,True,False
2024-08-14 00:51:48,45.9,17.8,5.4,True,True
2024-08-14 00:51:48,36.0,5.4,93.7,True,True
2024-08-14 00:51:48,26.0,100,93.7,False,False
2024-08-14 00:51:48,16.0,90,93.7,False,False
2024-08-14 00:51:48,6.0,90,93.7,True,False
2024-08-14 00:51:48,8.4,9.0,14.2,True,True
2024-08-14 00:51:49,88.3,93.4,7.7,True,True
2024-08-14 00:51:49,78.3,93.4,90,False,False
2024-08-14 00:51:49,68.3,93.4,80,False,False
2024-08-14 00:51:49,58.3,93.4,70,False,False
2024-08-14 00:51:49,8.2,58.4,20.5,True,True
2024-08-14 00:51:49,90,58.4,10.5,False,False
2024-08-14 00:51:49,80,58.4,0.5,True,False
2024-08-14 00:51:49,36.2,7.4,58.7,True,True
2024-08-14 00:51:49,26.2,90,58.7,False,False
2024-08-14 00:51:49,8.5,75.0,42.6,True,True
2024-08-14 00:51:49,90,75.0,32.6,False,False
2024-08-14 00:51:49,80,75.0,22.6,False,False
2024-08-14 00:51:49,70,75.0,22.6,False,False
2024-08-14 00:51:49,60,75.0,22.6,False,False
2024-08-14 00:51:49,50,65.0,22.6,False,False
2024-08-14 00:51:49,40,55.0,22.6,False,False
2024-08-14 00:51:49,20.4,32.9,4.3,True,True
2024-08-14 00:51:49,10.4,32.9,90,True,False
2024-08-14 00:51:49,0.4,32.9,90,True,False
2024-08-14 00:51:49,90,32.9,80,False,False
2024-08-14 00:51:49,62.0,7.5,55.2,True,True
2024-08-14 00:51:49,52.0,100,45.2,False,False
2024-08-14 00:51:50,42.0,100,35.2,False,False
2024-08-14 00:51:50,32.0,100,25.2,False,False
2024-08-14 00:51:50,22.0,100,25.2,False,False
2024-08-14 00:51:50,7.2,84.5,2.5,True,True
2024-08-14 00:51:50,22.3,7.3,30.2,True,True
2024-08-14 00:51:50,12.3,100,20.2,False,False
2024-08-14 00:51:50,3.8,97.3,17.1,True,True
2024-08-14 00:51:50,90,97.3,7.1,True,False
2024-08-14 00:51:50,80,97.3,90,False,False
2024-08-14 00:51:50,70,87.3,90,False,False
2024-08-14 00:51:50,60,87.3,90,False,False
2024-08-14 00:51:50,9.4,39.0,43.2,True,True
2024-08-14 00:51:50,90,29.0,43.2,False,False
2024-08-14 00:51:50,80,29.0,43.2,False,False
2024-08-14 00:51:50,70,29.0,43.2,False,False
2024-08-14 00:51:50,60,29.0,33.2,False,False
2024-08-14 00:51:50,45.3,5.5,16.1,True,True
2024-08-14 00:51:50,35.3,90,16.1,False,False
2024-08-14 00:51:50,23.7,83.9,10.0,False,True
2024-08-14 00:51:50,13.7,83.9,100,False,False
2024-08-14 00:51:50,8.2,76.0,91.9,True,True
2024-08-14 00:51:50,19.3,4.6,4.4,True,True
2024-08-14 00:51:51,9.3,100,90,True,False
2024-08-14 00:51:51,6.3,18.5,18.9,True,True
2024-08-14 00:51:51,90,18.5,18.9,False,False
2024-08-14 00:51:51,80,18.5,8.9,False,False
2024-08-14 00:51:51,70,18.5,90,False,False
2024-08-14 00:51:51,60,18.5,90,False,False
2024-08-14 00:51:51,50,8.5,90,False,False
2024-08-14 00:51:51,40,100,80,False,False
2024-08-14 00:51:51,30,100,80,False,False
2024-08-14 00:51:51,7.7,71.6,51.7,True,True
2024-08-14 00:51:51,90,61.6,51.7,False,False
