Timestamp,cof_level,milk_level,con_level,pump_is_turn_on
2024/8/14 0:14,32.7,90,47.2,FALSE
2024/8/14 0:14,5.2,58.2,28.8,TRUE
2024/8/14 0:14,90,48.2,28.8,FALSE
2024/8/14 0:14,80,48.2,28.8,FALSE
2024/8/14 0:14,62.1,27.3,5.7,TRUE
2024/8/14 0:14,39.3,8.8,81.5,TRUE
2024/8/14 0:14,29.3,100,71.5,FALSE
2024/8/14 0:14,7.3,75,50.3,TRUE
2024/8/14 0:14,90,75,50.3,FALSE
2024/8/14 0:14,80,75,40.3,FALSE
2024/8/14 0:14,70,75,40.3,FALSE
2024/8/14 0:14,38.1,41.8,5,TRUE
2024/8/14 0:14,28.1,41.8,100,FALSE
2024/8/14 0:14,4.1,21.3,74.8,TRUE
2024/8/14 0:14,90,21.3,64.8,FALSE
2024/8/14 0:14,79.6,3.2,48.3,TRUE
2024/8/14 0:14,60.9,63.2,5.4,TRUE
2024/8/14 0:14,50.9,63.2,90,FALSE
2024/8/14 0:14,40.9,53.2,90,FALSE
2024/8/14 0:14,30.9,53.2,80,FALSE
2024/8/14 0:14,20.9,43.2,80,FALSE
2024/8/14 0:14,9.2,30.4,64.6,TRUE
2024/8/14 0:14,90,30.4,54.6,FALSE
2024/8/14 0:14,61.4,1.9,28.8,TRUE
2024/8/14 0:14,51.4,100,28.8,FALSE
2024/8/14 0:14,41.4,100,18.8,FALSE
2024/8/14 0:14,31.4,90,18.8,FALSE
2024/8/14 0:14,12,74.9,6.1,TRUE
2024/8/14 0:14,2,74.9,100,FALSE
2024/8/14 0:14,90,74.9,100,FALSE
2024/8/14 0:14,80,64.9,100,FALSE
2024/8/14 0:14,19.8,2.7,47.8,TRUE
2024/8/14 0:14,6.2,89.6,34.5,TRUE
2024/8/14 0:14,90,89.6,24.5,FALSE
2024/8/14 0:14,80,89.6,24.5,FALSE
2024/8/14 0:14,70,89.6,24.5,FALSE
2024/8/14 0:14,56.4,70.7,6.7,TRUE
2024/8/14 0:14,46.4,70.7,90,FALSE
2024/8/14 0:14,36.4,60.7,90,FALSE
2024/8/14 0:14,26.4,60.7,80,FALSE
2024/8/14 0:14,16.4,50.7,80,FALSE
2024/8/14 0:14,6.4,40.7,80,FALSE
2024/8/14 0:14,90,30.7,80,FALSE
2024/8/14 0:14,80,30.7,80,FALSE
2024/8/14 0:14,70,30.7,70,FALSE
2024/8/14 0:14,55.7,7.9,57.4,TRUE
2024/8/14 0:14,45.7,100,57.4,FALSE
2024/8/14 0:14,35.7,100,57.4,FALSE
2024/8/14 0:14,10,70.8,32.7,TRUE
2024/8/14 0:14,90,70.8,22.7,FALSE
2024/8/14 0:14,76.3,53.6,4.8,TRUE
2024/8/14 0:14,66.3,43.6,100,FALSE
2024/8/14 0:14,56.3,33.6,100,FALSE
2024/8/14 0:14,29.4,5.2,82.3,TRUE
2024/8/14 0:14,5.3,81.1,60.9,TRUE
2024/8/14 0:14,90,81.1,50.9,FALSE
2024/8/14 0:14,53.1,38.4,6.8,TRUE
2024/8/14 0:14,43.1,28.4,100,FALSE
2024/8/14 0:14,33.1,28.4,100,FALSE
2024/8/14 0:14,11.9,4.4,82.1,TRUE
2024/8/14 0:14,1.9,100,72.1,FALSE
2024/8/14 0:14,28.6,30.6,9.3,TRUE
2024/8/14 0:14,18.6,20.6,100,FALSE
2024/8/14 0:14,8.6,10.6,100,FALSE
2024/8/14 0:14,90,0.6,100,FALSE
2024/8/14 0:14,80,100,90,FALSE
2024/8/14 0:14,4.4,31.8,10,TRUE
2024/8/14 0:14,90,21.8,10,FALSE
2024/8/14 0:14,80,21.8,0,FALSE
2024/8/14 0:14,65.4,8,83.8,TRUE
2024/8/14 0:14,6.8,19.1,13.7,TRUE
2024/8/14 0:14,94.3,17,7.4,TRUE
2024/8/14 0:14,86.8,8.5,98.4,TRUE
2024/8/14 0:14,76.8,100,98.4,FALSE
2024/8/14 0:14,66.8,100,98.4,FALSE
2024/8/14 0:14,6.7,46.2,43,TRUE
2024/8/14 0:14,90,36.2,43,FALSE
2024/8/14 0:14,80,26.2,43,FALSE
2024/8/14 0:14,70,16.2,43,FALSE
2024/8/14 0:14,55.8,2.9,27.4,TRUE
2024/8/14 0:14,45.8,100,27.4,FALSE
2024/8/14 0:14,27.2,74.3,7.1,TRUE
2024/8/14 0:14,17.2,64.3,100,FALSE
2024/8/14 0:14,7.2,64.3,90,FALSE
2024/8/14 0:14,90,64.3,80,FALSE
2024/8/14 0:14,80,54.3,80,FALSE
2024/8/14 0:14,70,44.3,80,FALSE
2024/8/14 0:14,60,44.3,70,FALSE
2024/8/14 0:14,50,44.3,60,FALSE
2024/8/14 0:14,40,34.3,60,FALSE
2024/8/14 0:14,30,24.3,60,FALSE
2024/8/14 0:14,20,24.3,60,FALSE
2024/8/14 0:14,8.9,18.3,53.9,TRUE
2024/8/14 0:14,90,18.3,43.9,FALSE
2024/8/14 0:14,83.6,8,32.5,TRUE
2024/8/14 0:14,73.6,100,22.5,FALSE
2024/8/14 0:14,49.6,82,9.2,TRUE
2024/8/14 0:14,39.6,72,100,FALSE
2024/8/14 0:14,7.5,44.4,72.7,TRUE
2024/8/14 0:14,56.7,1.4,23.3,TRUE
2024/8/14 0:14,46.7,100,23.3,FALSE
2024/8/14 0:14,36.7,100,23.3,FALSE
2024/8/14 0:14,26.7,100,13.3,FALSE
2024/8/14 0:14,16.7,90,13.3,FALSE
2024/8/14 0:14,6.7,80,13.3,FALSE
2024/8/14 0:14,90,80,13.3,FALSE
2024/8/14 0:14,73.1,67.6,2.9,TRUE
2024/8/14 0:14,63.1,57.6,100,FALSE
2024/8/14 0:14,25,8.7,70.4,TRUE
2024/8/14 0:14,15,100,60.4,FALSE
2024/8/14 0:14,5,90,60.4,FALSE
2024/8/14 0:14,51.7,47.7,8.8,TRUE
2024/8/14 0:14,41.7,47.7,90,FALSE
2024/8/14 0:14,31.7,47.7,90,FALSE
2024/8/14 0:14,21.7,47.7,80,FALSE
2024/8/14 0:14,8.5,36,65.3,TRUE
2024/8/14 0:14,69.9,2.4,27.2,TRUE
2024/8/14 0:14,59.9,100,27.2,FALSE
2024/8/14 0:14,49.9,100,17.2,FALSE
2024/8/14 0:14,39.9,90,17.2,FALSE
2024/8/14 0:14,21.6,68.5,7.6,TRUE
2024/8/14 0:14,11.6,68.5,100,FALSE
2024/8/14 0:14,5.5,63.6,92.2,TRUE
2024/8/14 0:14,51.6,8.5,43,TRUE
2024/8/14 0:14,18.6,56.4,5.5,TRUE
2024/8/14 0:14,8.6,56.4,100,FALSE
2024/8/14 0:14,90,56.4,100,FALSE
2024/8/14 0:14,20.7,5.2,44.9,TRUE
2024/8/14 0:14,10.7,90,44.9,FALSE
2024/8/14 0:14,2,86.5,42.8,TRUE
2024/8/14 0:14,90,86.5,32.8,FALSE
2024/8/14 0:14,74.8,67,8.3,TRUE
2024/8/14 0:14,64.8,67,90,FALSE
2024/8/14 0:14,5.8,18.1,48.6,TRUE
2024/8/14 0:14,87.2,5.8,33.2,TRUE
2024/8/14 0:14,77.2,100,33.2,FALSE
2024/8/14 0:14,67.2,100,23.2,FALSE
2024/8/14 0:14,57.2,100,13.2,FALSE
2024/8/14 0:14,53.9,92.1,6,TRUE
2024/8/14 0:14,7,54.6,53.6,TRUE
2024/8/14 0:14,90,54.6,43.6,FALSE
2024/8/14 0:14,80,44.6,43.6,FALSE
2024/8/14 0:14,70,44.6,43.6,FALSE
2024/8/14 0:14,21.5,10.4,6.8,TRUE
2024/8/14 0:14,11.5,0.4,100,FALSE
2024/8/14 0:14,1.5,90,100,FALSE
2024/8/14 0:14,90,90,90,FALSE
2024/8/14 0:14,80,90,90,FALSE
2024/8/14 0:14,70,80,90,FALSE
2024/8/14 0:14,60,70,90,FALSE
2024/8/14 0:14,50,70,90,FALSE
2024/8/14 0:14,40,70,90,FALSE
2024/8/14 0:14,4.7,47.8,56.9,TRUE
2024/8/14 0:14,90,37.8,56.9,FALSE
2024/8/14 0:14,80,37.8,46.9,FALSE
2024/8/14 0:14,70,27.8,46.9,FALSE
2024/8/14 0:14,45.7,6.4,24.8,TRUE
2024/8/14 0:14,30.8,81.8,8.4,TRUE
2024/8/14 0:14,20.8,81.8,100,FALSE
2024/8/14 0:14,10.8,81.8,100,FALSE
2024/8/14 0:14,0.8,71.8,100,FALSE
2024/8/14 0:14,90,71.8,100,FALSE
2024/8/14 0:14,80,71.8,100,FALSE
2024/8/14 0:14,70,71.8,90,FALSE
2024/8/14 0:14,60,71.8,80,FALSE
2024/8/14 0:14,50,71.8,80,FALSE
2024/8/14 0:14,7.5,34.4,37.9,TRUE
2024/8/14 0:14,78.5,18.1,9.3,TRUE
2024/8/14 0:14,68.5,8.1,100,FALSE
2024/8/14 0:14,58.5,100,100,FALSE
2024/8/14 0:14,48.5,90,100,FALSE
2024/8/14 0:14,38.5,90,90,FALSE
2024/8/14 0:14,9.5,60.3,57.1,TRUE
2024/8/14 0:14,40.6,9.4,9.1,TRUE
2024/8/14 0:14,30.6,100,90,FALSE
2024/8/14 0:14,20.6,100,90,FALSE
2024/8/14 0:14,10.6,100,90,FALSE
2024/8/14 0:14,0.6,100,90,FALSE
2024/8/14 0:14,20.7,8.1,16.6,TRUE
2024/8/14 0:14,10.7,100,6.6,FALSE
2024/8/14 0:14,0.7,90,100,FALSE
2024/8/14 0:14,90,80,100,FALSE
2024/8/14 0:14,80,80,100,FALSE
2024/8/14 0:14,70,80,90,FALSE
2024/8/14 0:14,60,80,90,FALSE
2024/8/14 0:14,50,70,90,FALSE
2024/8/14 0:14,40,70,90,FALSE
2024/8/14 0:14,5.5,47.6,68,TRUE
2024/8/14 0:14,71.2,5.6,28.5,TRUE
2024/8/14 0:14,49.2,77.1,7.9,TRUE
2024/8/14 0:14,39.2,67.1,100,FALSE
2024/8/14 0:14,29.2,67.1,100,FALSE
2024/8/14 0:14,19.2,67.1,100,FALSE
2024/8/14 0:14,9.2,67.1,90,FALSE
2024/8/14 0:14,46,8.6,26.7,TRUE
2024/8/14 0:14,36,100,26.7,FALSE
2024/8/14 0:14,26,100,26.7,FALSE
2024/8/14 0:14,16,100,26.7,FALSE
2024/8/14 0:14,6,90,26.7,FALSE
2024/8/14 0:14,61.7,44.4,9.1,TRUE
2024/8/14 0:14,51.7,34.4,100,FALSE
2024/8/14 0:14,32.1,4.8,73.8,TRUE
2024/8/14 0:14,22.1,90,73.8,FALSE
2024/8/14 0:14,12.1,90,63.8,FALSE
2024/8/14 0:14,2.1,90,53.8,FALSE
2024/8/14 0:14,90,80,53.8,FALSE
2024/8/14 0:14,80,80,53.8,FALSE
2024/8/14 0:14,37.6,35.4,7.2,TRUE
2024/8/14 0:14,27.6,25.4,100,FALSE
2024/8/14 0:14,17.6,25.4,100,FALSE
2024/8/14 0:14,7.6,15.4,100,FALSE
2024/8/14 0:14,90,5.4,100,FALSE
2024/8/14 0:14,80,90,100,FALSE
2024/8/14 0:14,70,90,100,FALSE
2024/8/14 0:14,9.8,10.7,32,TRUE
2024/8/14 0:14,90,0.7,32,FALSE
2024/8/14 0:14,80,100,32,FALSE
2024/8/14 0:14,70,90,32,FALSE
2024/8/14 0:14,57.2,77.7,8.2,TRUE
2024/8/14 0:14,47.2,77.7,100,FALSE
2024/8/14 0:14,37.2,77.7,90,FALSE
2024/8/14 0:14,27.2,67.7,90,FALSE
2024/8/14 0:14,6.8,47.8,70,TRUE
2024/8/14 0:14,90,37.8,70,FALSE
2024/8/14 0:14,80,37.8,60,FALSE
2024/8/14 0:14,70,37.8,60,FALSE
2024/8/14 0:14,60,27.8,60,FALSE
2024/8/14 0:14,50,27.8,50,FALSE
2024/8/14 0:14,40,27.8,40,FALSE
2024/8/14 0:14,30,27.8,30,FALSE
2024/8/14 0:14,20,27.8,20,FALSE
2024/8/14 0:14,10,17.8,20,FALSE
2024/8/14 0:14,0,7.8,20,FALSE
2024/8/14 0:14,84.1,87.3,8.8,TRUE
2024/8/14 0:14,74.1,87.3,90,FALSE
2024/8/14 0:14,64.1,87.3,90,FALSE
2024/8/14 0:14,54.1,87.3,80,FALSE
2024/8/14 0:14,44.1,77.3,80,FALSE
2024/8/14 0:14,34.1,67.3,80,FALSE
2024/8/14 0:14,7.1,57.1,51.3,TRUE
2024/8/14 0:14,90,57.1,51.3,FALSE
2024/8/14 0:14,80,57.1,51.3,FALSE
2024/8/14 0:14,70,57.1,41.3,FALSE
2024/8/14 0:14,34.8,21.8,9.9,TRUE
2024/8/14 0:14,22.5,8.7,83.6,TRUE
2024/8/14 0:14,12.5,100,83.6,FALSE
2024/8/14 0:14,2.5,100,83.6,FALSE
2024/8/14 0:14,90,90,83.6,FALSE
2024/8/14 0:14,21.2,10.3,6.2,TRUE
2024/8/14 0:14,13.7,3.1,98.2,TRUE
2024/8/14 0:14,3.7,90,98.2,FALSE
2024/8/14 0:14,31.4,5.7,20.4,TRUE
2024/8/14 0:14,17.1,77.2,3,TRUE
2024/8/14 0:14,7.1,77.2,90,FALSE
2024/8/14 0:14,90,67.2,90,FALSE
2024/8/14 0:14,80,67.2,80,FALSE
2024/8/14 0:14,70,57.2,80,FALSE
2024/8/14 0:14,31.2,7.3,41.5,TRUE
2024/8/14 0:14,21.2,100,41.5,FALSE
2024/8/14 0:14,11.2,90,41.5,FALSE
2024/8/14 0:14,1.2,90,41.5,FALSE
2024/8/14 0:14,90,90,41.5,FALSE
2024/8/14 0:14,80,80,41.5,FALSE
2024/8/14 0:14,58,53.1,9.3,TRUE
2024/8/14 0:14,18.3,6.8,63.3,TRUE
2024/8/14 0:14,8.3,100,63.3,FALSE
2024/8/14 0:14,90,100,63.3,FALSE
2024/8/14 0:14,80,100,53.3,FALSE
2024/8/14 0:14,70,90,53.3,FALSE
2024/8/14 0:14,60,90,53.3,FALSE
2024/8/14 0:14,50,80,53.3,FALSE
2024/8/14 0:14,8.7,53.7,26.2,TRUE
2024/8/14 0:14,90,43.7,26.2,FALSE
2024/8/14 0:14,80,43.7,16.2,FALSE
2024/8/14 0:14,70,43.7,16.2,FALSE
2024/8/14 0:14,60,43.7,16.2,FALSE
2024/8/14 0:14,50,43.7,16.2,FALSE
2024/8/14 0:14,48.6,40.6,8.3,TRUE
2024/8/14 0:14,38.6,40.6,100,FALSE
2024/8/14 0:14,3.2,16.6,60.5,TRUE
2024/8/14 0:14,87.3,4,50.8,TRUE
2024/8/14 0:14,77.3,90,50.8,FALSE
2024/8/14 0:14,20.4,36.4,9.1,TRUE
2024/8/14 0:14,10.4,36.4,100,FALSE
2024/8/14 0:14,0.4,26.4,100,FALSE
2024/8/14 0:14,90,26.4,90,FALSE
2024/8/14 0:14,62.7,3.1,64.8,TRUE
2024/8/14 0:14,52.7,100,64.8,FALSE
2024/8/14 0:14,3,59.9,24.7,TRUE
2024/8/14 0:14,78.2,45.6,7,TRUE
2024/8/14 0:14,68.2,45.6,90,FALSE
2024/8/14 0:14,58.2,35.6,90,FALSE
2024/8/14 0:14,48.2,35.6,90,FALSE
2024/8/14 0:14,38.2,35.6,80,FALSE
2024/8/14 0:14,28.2,35.6,70,FALSE
2024/8/14 0:14,7.6,24.3,56.5,TRUE
2024/8/14 0:14,90,14.3,56.5,FALSE
2024/8/14 0:14,80,14.3,46.5,FALSE
2024/8/14 0:14,70,4.3,46.5,FALSE
2024/8/14 0:14,60,90,46.5,FALSE
2024/8/14 0:14,28.1,48.8,3.7,TRUE
2024/8/14 0:14,18.1,48.8,100,FALSE
2024/8/14 0:14,8.1,48.8,100,FALSE
2024/8/14 0:14,63.8,5.2,55.7,TRUE
2024/8/14 0:14,53.8,100,45.7,FALSE
2024/8/14 0:14,20.4,71.9,6.9,TRUE
2024/8/14 0:14,10.4,71.9,90,FALSE
2024/8/14 0:14,3.2,69.4,85.2,TRUE
2024/8/14 0:14,90,69.4,75.2,FALSE
2024/8/14 0:14,17.4,10,12.7,TRUE
2024/8/14 0:14,7.4,100,2.7,FALSE
2024/8/14 0:14,90,100,90,FALSE
2024/8/14 0:14,80,100,80,FALSE
2024/8/14 0:14,70,100,70,FALSE
2024/8/14 0:14,6.3,40.8,4.1,TRUE
2024/8/14 0:14,72.2,4.7,69.9,TRUE
2024/8/14 0:14,62.2,100,59.9,FALSE
2024/8/14 0:14,24.3,68.2,9.9,TRUE
2024/8/14 0:14,14.3,68.2,90,FALSE
2024/8/14 0:14,6.2,60.2,88.3,TRUE
2024/8/14 0:14,90,60.2,88.3,FALSE
2024/8/14 0:14,45.4,2.5,42.8,TRUE
2024/8/14 0:14,6.7,69.5,10.9,TRUE
2024/8/14 0:14,90,69.5,10.9,FALSE
2024/8/14 0:14,86.5,66.8,4.7,TRUE
2024/8/14 0:14,76.5,66.8,100,FALSE
2024/8/14 0:14,7.5,9.3,52.2,TRUE
2024/8/14 0:14,90,100,52.2,FALSE
2024/8/14 0:14,80,100,42.2,FALSE
2024/8/14 0:14,48.6,82.1,3.6,TRUE
2024/8/14 0:14,8.3,44.2,49.8,TRUE
2024/8/14 0:14,42.6,4.5,8,TRUE
2024/8/14 0:14,6.3,66.6,71.6,TRUE
2024/8/14 0:14,34.3,2,8.6,TRUE
2024/8/14 0:14,24.3,90,100,FALSE
2024/8/14 0:14,14.3,90,90,FALSE
2024/8/14 0:14,7.7,81.1,82.5,TRUE
2024/8/14 0:14,90,81.1,82.5,FALSE
2024/8/14 0:14,19.9,14.4,9.2,TRUE
2024/8/14 0:14,9.9,14.4,90,FALSE
2024/8/14 0:14,92.6,8.4,85.5,TRUE
2024/8/14 0:14,82.6,90,85.5,FALSE
2024/8/14 0:14,35.2,34.9,9.4,TRUE
2024/8/14 0:14,7.4,12.9,77.8,TRUE
2024/8/14 0:14,90,2.9,77.8,FALSE
2024/8/14 0:14,8.6,45.5,12.6,TRUE
2024/8/14 0:14,95.5,44.3,9.8,TRUE
2024/8/14 0:14,40.1,7.7,38,TRUE
2024/8/14 0:14,30.1,100,28,FALSE
2024/8/14 0:14,16.5,69.8,7.6,TRUE
2024/8/14 0:14,6.5,59.8,100,FALSE
2024/8/14 0:14,90,49.8,100,FALSE
2024/8/14 0:14,80,49.8,90,FALSE
2024/8/14 0:14,70,49.8,80,FALSE
2024/8/14 0:14,46.8,9.1,48.5,TRUE
2024/8/14 0:14,36.8,100,38.5,FALSE
2024/8/14 0:14,11.1,78.7,8,TRUE
2024/8/14 0:14,1.1,68.7,100,FALSE
2024/8/14 0:14,90,68.7,90,FALSE
2024/8/14 0:14,80,68.7,80,FALSE
2024/8/14 0:14,70,68.7,80,FALSE
2024/8/14 0:14,60,68.7,70,FALSE
2024/8/14 0:14,5.3,12.4,10.2,TRUE
2024/8/14 0:14,90,12.4,0.2,FALSE
2024/8/14 0:14,80,2.4,100,FALSE
2024/8/14 0:14,70,100,100,FALSE
2024/8/14 0:14,60,90,100,FALSE
2024/8/14 0:14,5.9,25.2,28.4,TRUE
2024/8/14 0:14,82.4,15,9.8,TRUE
2024/8/14 0:14,72.4,15,90,FALSE
2024/8/14 0:14,62.4,5,90,FALSE
2024/8/14 0:14,52.4,90,90,FALSE
2024/8/14 0:14,42.4,90,90,FALSE
2024/8/14 0:14,32.4,90,80,FALSE
2024/8/14 0:14,22.4,90,70,FALSE
2024/8/14 0:14,12.4,90,60,FALSE
2024/8/14 0:14,4.9,82.8,54.4,TRUE
2024/8/14 0:14,90,72.8,54.4,FALSE
2024/8/14 0:14,80,72.8,54.4,FALSE
2024/8/14 0:14,70,72.8,44.4,FALSE
2024/8/14 0:14,60,62.8,44.4,FALSE
2024/8/14 0:14,50,52.8,44.4,FALSE
2024/8/14 0:14,6.4,13.8,14.8,TRUE
2024/8/14 0:14,90,13.8,4.8,FALSE
2024/8/14 0:14,80,13.8,90,FALSE
2024/8/14 0:14,70,13.8,80,FALSE
2024/8/14 0:14,60,13.8,80,FALSE
2024/8/14 0:14,50,13.8,70,FALSE
2024/8/14 0:14,40,13.8,60,FALSE
2024/8/14 0:14,37.7,8.7,57.6,TRUE
2024/8/14 0:14,27.7,90,57.6,FALSE
2024/8/14 0:14,17.7,90,47.6,FALSE
2024/8/14 0:14,6.7,79.8,40.1,TRUE
2024/8/14 0:14,90,79.8,40.1,FALSE
2024/8/14 0:14,80,79.8,40.1,FALSE
2024/8/14 0:14,70,79.8,40.1,FALSE
2024/8/14 0:14,36.4,45.7,3,TRUE
2024/8/14 0:14,26.4,35.7,100,FALSE
2024/8/14 0:14,16.4,25.7,100,FALSE
2024/8/14 0:14,4.2,14.4,83.1,TRUE
2024/8/14 0:14,90,4.4,83.1,FALSE
2024/8/14 0:14,28.8,21.9,3.3,TRUE
2024/8/14 0:14,18.8,21.9,90,FALSE
2024/8/14 0:14,8.8,21.9,80,FALSE
2024/8/14 0:14,90,11.9,80,FALSE
2024/8/14 0:14,80,11.9,80,FALSE
2024/8/14 0:14,70,11.9,70,FALSE
2024/8/14 0:14,60,11.9,60,FALSE
2024/8/14 0:14,50,11.9,50,FALSE
2024/8/14 0:14,40,1.9,50,FALSE
2024/8/14 0:14,30,90,50,FALSE
2024/8/14 0:14,20,90,50,FALSE
2024/8/14 0:14,10,80,50,FALSE
2024/8/14 0:14,0,80,50,FALSE
2024/8/14 0:14,90,70,50,FALSE
2024/8/14 0:14,54.2,36.5,9.3,TRUE
2024/8/14 0:14,36.9,2.8,79.2,TRUE
2024/8/14 0:14,26.9,90,79.2,FALSE
2024/8/14 0:14,16.9,90,79.2,FALSE
2024/8/14 0:14,8.3,81.2,73.3,TRUE
2024/8/14 0:14,90,71.2,73.3,FALSE
2024/8/14 0:14,80,71.2,73.3,FALSE
2024/8/14 0:14,70,61.2,73.3,FALSE
2024/8/14 0:14,60,61.2,63.3,FALSE
2024/8/14 0:14,50,61.2,63.3,FALSE
2024/8/14 0:14,40,51.2,63.3,FALSE
2024/8/14 0:14,30,51.2,53.3,FALSE
2024/8/14 0:14,20,51.2,43.3,FALSE
2024/8/14 0:14,10,51.2,33.3,FALSE
2024/8/14 0:14,0,51.2,23.3,FALSE
2024/8/14 0:14,82.2,35.9,6.3,TRUE
2024/8/14 0:14,71.6,7.2,86,TRUE
2024/8/14 0:14,7.6,37.9,32.8,TRUE
2024/8/14 0:14,73.6,10.8,8.9,TRUE
2024/8/14 0:14,69.4,8.6,91.3,TRUE
2024/8/14 0:14,59.4,90,91.3,FALSE
2024/8/14 0:14,7.1,32,42.8,TRUE
2024/8/14 0:14,90,32,42.8,FALSE
2024/8/14 0:14,80,22,42.8,FALSE
2024/8/14 0:14,70,22,42.8,FALSE
2024/8/14 0:14,60,12,42.8,FALSE
2024/8/14 0:14,52.7,4.9,39.3,TRUE
2024/8/14 0:14,42.7,100,39.3,FALSE
2024/8/14 0:14,32.7,90,39.3,FALSE
2024/8/14 0:14,22.7,80,39.3,FALSE
2024/8/14 0:14,8.9,69,24.9,TRUE
2024/8/14 0:14,90,69,24.9,FALSE
2024/8/14 0:14,80,69,14.9,FALSE
2024/8/14 0:14,77.7,62.8,8.6,TRUE
2024/8/14 0:14,67.7,62.8,90,FALSE
2024/8/14 0:14,8.2,21.3,41.7,TRUE
2024/8/14 0:14,90,21.3,41.7,FALSE
2024/8/14 0:14,80,21.3,41.7,FALSE
2024/8/14 0:14,69.1,6.3,30,TRUE
2024/8/14 0:14,42.9,71.4,9.5,TRUE
2024/8/14 0:14,32.9,71.4,100,FALSE
2024/8/14 0:14,8.1,38.1,70.6,TRUE
2024/8/14 0:14,90,28.1,70.6,FALSE
2024/8/14 0:14,80,28.1,70.6,FALSE
2024/8/14 0:14,70,28.1,60.6,FALSE
2024/8/14 0:14,60,28.1,50.6,FALSE
2024/8/14 0:14,50,28.1,50.6,FALSE
2024/8/14 0:14,40,28.1,50.6,FALSE
2024/8/14 0:14,30,28.1,40.6,FALSE
2024/8/14 0:14,20,28.1,40.6,FALSE
2024/8/14 0:14,6.4,15.4,29.7,TRUE
2024/8/14 0:14,98.8,7.3,28,TRUE
2024/8/14 0:14,88.8,100,18,FALSE
2024/8/14 0:14,78.8,90,18,FALSE
2024/8/14 0:14,67.8,83.3,6,TRUE
2024/8/14 0:14,57.8,83.3,90,FALSE
2024/8/14 0:14,47.8,83.3,90,FALSE
2024/8/14 0:14,37.8,73.3,90,FALSE
2024/8/14 0:14,8.9,53.8,69.1,TRUE
2024/8/14 0:14,90,53.8,59.1,FALSE
2024/8/14 0:14,80,53.8,49.1,FALSE
2024/8/14 0:14,43.6,21.4,7.9,TRUE
2024/8/14 0:14,25.1,3.1,84.6,TRUE
2024/8/14 0:14,15.1,90,84.6,FALSE
2024/8/14 0:14,3.8,81.3,75.1,TRUE
2024/8/14 0:14,90,71.3,75.1,FALSE
2024/8/14 0:14,80,71.3,65.1,FALSE
2024/8/14 0:14,39.2,13.4,7,TRUE
2024/8/14 0:14,29.2,13.4,100,FALSE
2024/8/14 0:14,19.2,13.4,100,FALSE
2024/8/14 0:14,9.2,13.4,100,FALSE
2024/8/14 0:14,93.2,5.3,95.2,TRUE
2024/8/14 0:14,83.2,100,95.2,FALSE
2024/8/14 0:14,5.8,12,31.2,TRUE
2024/8/14 0:14,90,12,31.2,FALSE
2024/8/14 0:14,87.8,5.4,24.9,TRUE
2024/8/14 0:14,76.5,85.1,6,TRUE
2024/8/14 0:14,6.7,19.6,30.8,TRUE
2024/8/14 0:14,94.1,8.5,26.2,TRUE
2024/8/14 0:14,75.8,79,6.7,TRUE
2024/8/14 0:14,65.8,69,100,FALSE
2024/8/14 0:14,55.8,69,100,FALSE
2024/8/14 0:14,45.8,69,90,FALSE
2024/8/14 0:14,35.8,59,90,FALSE
2024/8/14 0:14,25.8,59,80,FALSE
2024/8/14 0:14,15.8,59,70,FALSE
2024/8/14 0:14,5.8,49,70,FALSE
2024/8/14 0:14,90,39,70,FALSE
2024/8/14 0:14,51.5,3.6,38.5,TRUE
2024/8/14 0:14,41.5,90,38.5,FALSE
2024/8/14 0:14,31.5,80,38.5,FALSE
2024/8/14 0:14,21.5,70,38.5,FALSE
2024/8/14 0:14,11.5,70,38.5,FALSE
2024/8/14 0:14,1.5,60,38.5,FALSE
2024/8/14 0:14,70.3,23.1,8.5,TRUE
2024/8/14 0:14,65.1,9.8,83.3,TRUE
2024/8/14 0:14,55.1,100,83.3,FALSE
2024/8/14 0:14,45.1,100,73.3,FALSE
2024/8/14 0:14,35.1,100,73.3,FALSE
2024/8/14 0:14,25.1,100,63.3,FALSE
2024/8/14 0:14,8,83.2,44.5,TRUE
2024/8/14 0:14,90,83.2,44.5,FALSE
2024/8/14 0:14,80,73.2,44.5,FALSE
2024/8/14 0:14,55,21.6,7.4,TRUE
2024/8/14 0:14,45,21.6,90,FALSE
2024/8/14 0:14,35,11.6,90,FALSE
2024/8/14 0:14,25,11.6,80,FALSE
2024/8/14 0:14,15,1.6,80,FALSE
2024/8/14 0:14,5,100,80,FALSE
2024/8/14 0:14,90,100,70,FALSE
2024/8/14 0:14,80,100,70,FALSE
2024/8/14 0:14,31.3,47.8,4.2,TRUE
2024/8/14 0:14,3.4,15.1,59,TRUE
2024/8/14 0:14,90,15.1,49,FALSE
2024/8/14 0:14,79.3,6.6,27.9,TRUE
2024/8/14 0:14,69.3,90,27.9,FALSE
2024/8/14 0:14,51,71.4,9,TRUE
2024/8/14 0:14,41,71.4,90,FALSE
2024/8/14 0:14,31,71.4,80,FALSE
2024/8/14 0:14,5.9,34.9,53.2,TRUE
2024/8/14 0:14,90,34.9,53.2,FALSE
2024/8/14 0:14,80,24.9,53.2,FALSE
2024/8/14 0:14,70,24.9,43.2,FALSE
2024/8/14 0:14,60,24.9,33.2,FALSE
2024/8/14 0:14,40,6.5,20.8,TRUE
2024/8/14 0:14,30,90,20.8,FALSE
2024/8/14 0:14,12.1,75.1,3.5,TRUE
